x,z,y,faction
-1.578777551651001,-0.09875516593456268,2.3432421684265137,sphere1
-0.2701156437397003,-0.7619132995605469,-0.7278347611427307,sphere1
-1.1320915222167969,-0.8605211973190308,2.22816801071167,sphere1
-2.797999620437622,-3.661987781524658,-1.6993300914764404,sphere1
-1.9345837831497192,-3.1904726028442383,1.7128942012786865,sphere2
-0.4136984050273895,-2.1815197467803955,-0.72171950340271,sphere1
-2.204756498336792,-3.8032736778259277,-1.1320545673370361,sphere1
-4.8007354736328125,-4.385068416595459,-0.9089078307151794,sphere3
-2.5714898109436035,-4.508219242095947,-0.18881039321422577,sphere2
-2.370926856994629,-4.850460052490234,0.9508954286575317,sphere2
-0.7276069521903992,-5.164020538330078,2.617460012435913,sphere2
-2.2970142364501953,-6.354501724243164,2.1630921363830566,sphere3
-2.736403226852417,-5.307756423950195,-1.8624053001403809,sphere3
-0.6089728474617004,-2.1944541931152344,1.199554681777954,sphere1
-6.213770866394043,-1.2443739175796509,0.3570520579814911,sphere1
-6.149907112121582,-0.8165150284767151,-0.5522644519805908,sphere1
-1.7757326364517212,-6.069087982177734,0.6356141567230225,sphere2
-1.5896632671356201,-0.6908606290817261,2.5515170097351074,sphere1
-2.5703325271606445,-5.465938091278076,-1.9002814292907715,sphere3
-2.4103167057037354,-5.034964084625244,0.463881254196167,sphere2
-6.122936248779297,-0.7253029942512512,-0.6659156084060669,sphere1
-1.7499628067016602,-5.675093650817871,-1.3787593841552734,sphere2
-1.0489805936813354,-1.9599664211273193,2.0073771476745605,sphere1
-0.61472088098526,-0.5441474914550781,1.5369811058044434,sphere1
-6.201613426208496,-0.6773681640625,0.02037353627383709,sphere1
-2.2100181579589844,-1.4710538387298584,2.8724749088287354,sphere1
-1.31459379196167,-6.497532844543457,-0.44257742166519165,sphere2
-1.2548878192901611,-5.786080360412598,1.8662493228912354,sphere2
-1.154573678970337,-3.1413590908050537,2.444438934326172,sphere2
-0.6053053140640259,-6.902181148529053,0.2218632996082306,sphere2
-0.22425200045108795,-1.8926818370819092,-0.07563575357198715,sphere1
-0.6870760917663574,-5.1425862312316895,2.652445077896118,sphere2
-4.079105854034424,-5.42360258102417,2.376908540725708,sphere3
-2.447737693786621,1.4380316734313965,-1.3910397291183472,sphere1
-1.8418471813201904,-2.7484660148620605,-2.239426374435425,sphere1
-2.650453567504883,0.03798561543226242,2.7444982528686523,sphere1
-1.9522483348846436,-1.0649574995040894,2.779153347015381,sphere1
-1.8794560432434082,-3.0462727546691895,1.7073054313659668,sphere2
-3.192946434020996,-3.214045286178589,2.278280019760132,sphere1
-3.228553533554077,-2.288038492202759,2.837167263031006,sphere1
-0.3244001567363739,-2.133780002593994,-0.2296220362186432,sphere1
-0.8877291679382324,-2.168637275695801,1.7065842151641846,sphere1
-1.1022844314575195,-0.3985739052295685,2.076019525527954,sphere1
-2.1261544227600098,-3.5742592811584473,1.5572137832641602,sphere1
-2.1023507118225098,-3.315218210220337,1.859823226928711,sphere1
-2.0605409145355225,-5.337485313415527,-1.1953325271606445,sphere2
-2.2304375171661377,-5.253261089324951,-1.236586093902588,sphere3
-4.977305889129639,-3.151470184326172,-1.506882667541504,sphere1
-1.1488652229309082,-3.1339852809906006,1.110703706741333,sphere1
-1.39788818359375,-2.3700106143951416,2.1765787601470947,sphere1
-1.799208402633667,-6.0843329429626465,0.4218251407146454,sphere2
-0.7928739786148071,-4.374403953552246,2.7804946899414062,sphere2
-0.6797560453414917,-2.5219554901123047,1.0536117553710938,sphere1
-1.461737871170044,-4.905916213989258,2.246612548828125,sphere2
-0.27145805954933167,-1.7464494705200195,-0.5804346799850464,sphere1
-2.531358480453491,-2.124842882156372,2.816429615020752,sphere1
-2.417463779449463,1.7522878646850586,-0.3416738212108612,sphere1
-0.6519291400909424,-4.846066474914551,2.7443795204162598,sphere2
-0.6393519043922424,-2.580885171890259,-0.90780109167099,sphere1
-1.3110315799713135,-2.649730682373047,-1.8637233972549438,sphere1
-2.1923623085021973,-5.517725944519043,-0.5912047028541565,sphere2
-1.6661100387573242,-7.0741119384765625,1.6039154529571533,sphere3
-0.6370429992675781,-2.1310312747955322,1.3218047618865967,sphere1
-1.6710646152496338,-0.20392712950706482,2.4494595527648926,sphere1
-2.4062306880950928,-4.242509841918945,1.0863456726074219,sphere2
-2.2076125144958496,-5.415168762207031,-0.7839413285255432,sphere2
-3.795759677886963,-3.994971752166748,-0.9685419797897339,sphere1
-1.8999989032745361,-2.8241660594940186,1.570632815361023,sphere2
-2.342820882797241,-5.2753801345825195,-0.23676195740699768,sphere2
-3.9981024265289307,-5.970066070556641,2.710273265838623,sphere3
-5.436767101287842,-5.32150936126709,1.9626357555389404,sphere3
-2.587709665298462,1.731416940689087,-0.6704506874084473,sphere1
-1.8071751594543457,-0.8049598932266235,2.7048838138580322,sphere1
-2.2918848991394043,-3.9803972244262695,0.8147721290588379,sphere1
-1.8409006595611572,-3.8484816551208496,0.4668387770652771,sphere1
-1.8967386484146118,-2.2096199989318848,2.558448076248169,sphere1
-0.28351032733917236,-1.7076178789138794,0.7108125686645508,sphere1
-2.0610671043395996,-3.765073776245117,1.7251551151275635,sphere2
-4.780942440032959,-4.475227355957031,1.049508810043335,sphere3
-2.728508472442627,-4.09652042388916,0.7023568153381348,sphere1
-6.259446144104004,-1.113993763923645,0.017714856192469597,sphere1
-1.4815659523010254,-0.2759073078632355,2.3513238430023193,sphere1
-5.720642566680908,-5.425138473510742,1.844042420387268,sphere3
-3.021552562713623,-2.278657913208008,2.833439588546753,sphere1
-0.8958045840263367,-6.045477867126465,1.883077621459961,sphere2
-1.4006717205047607,-3.410095453262329,2.349463701248169,sphere2
-2.2452991008758545,-5.346360206604004,0.7189263105392456,sphere2
-3.349440574645996,-2.2364683151245117,2.8519363403320312,sphere1
-0.9849835634231567,-4.763818740844727,2.629594564437866,sphere2
-0.696975588798523,-5.649083137512207,-2.339923143386841,sphere2
-4.351758003234863,-4.535292625427246,1.3105088472366333,sphere3
-2.1488983631134033,-0.9891301393508911,2.856473207473755,sphere1
-1.7510043382644653,-5.447995185852051,-0.02082468569278717,sphere3
-0.3462267816066742,-2.8909366130828857,2.7183029651641846,sphere2
-4.032384395599365,-4.12463903427124,-0.026274247094988823,sphere1
-3.099536418914795,-3.6972503662109375,1.7051100730895996,sphere1
-2.7967066764831543,-4.190362930297852,-0.05774977430701256,sphere1
-1.0579851865768433,-3.286283254623413,-0.5237406492233276,sphere1
-5.022826671600342,-3.577272415161133,0.23252582550048828,sphere1
-4.022096633911133,-4.105076313018799,-0.19490429759025574,sphere1
-3.54270601272583,-2.818739891052246,-2.5466623306274414,sphere1
-0.2125941514968872,-1.525773048400879,-0.3539960980415344,sphere1
-2.992434024810791,-5.05100154876709,1.6795737743377686,sphere3
-1.7836987972259521,1.5051600933074951,0.24642804265022278,sphere1
-1.69357168674469,-1.7226674556732178,-2.607226848602295,sphere1
-2.3358635902404785,-5.3114848136901855,0.18015159666538239,sphere2
-4.9198713302612305,-4.3656229972839355,0.6554529666900635,sphere3
-4.980190277099609,-2.5504579544067383,2.0458791255950928,sphere1
-2.4697370529174805,-4.941976547241211,-0.3159230947494507,sphere2
-0.4473811089992523,-2.0717101097106934,0.9504033923149109,sphere1
-0.27117887139320374,-0.5398992300033569,0.5138967037200928,sphere1
-3.5984432697296143,-4.194924354553223,-0.01766844280064106,sphere1
-2.777360677719116,1.4368096590042114,1.5275287628173828,sphere1
-0.5922394394874573,-1.7566986083984375,1.4985727071762085,sphere1
-5.137025833129883,-4.7072649002075195,-1.471746563911438,sphere3
-1.253029704093933,-4.864595413208008,2.4080843925476074,sphere2
-1.3203080892562866,-3.497389554977417,2.4327809810638428,sphere2
-1.9951637983322144,-0.8693259954452515,2.7862613201141357,sphere1
-1.1094932556152344,-3.295673370361328,-0.7436356544494629,sphere1
-1.6393451690673828,-3.009826183319092,1.9805657863616943,sphere2
-3.08955979347229,-0.466596782207489,2.9798614978790283,sphere1
-0.5134063959121704,-1.9096094369888306,-1.2499935626983643,sphere1
-3.4921422004699707,-2.47530460357666,2.745224952697754,sphere1
-0.8560814261436462,-2.835585117340088,2.483651876449585,sphere2
-3.237361431121826,-3.3372488021850586,-2.17964243888855,sphere1
-2.134476661682129,-5.5694451332092285,-0.7854117155075073,sphere2
-1.2831952571868896,-3.7237610816955566,2.5025782585144043,sphere2
-0.9881179928779602,-3.119561195373535,0.8215456008911133,sphere1
-2.3979148864746094,-0.7357245683670044,2.9219791889190674,sphere1
-4.742929458618164,-4.6254777908325195,-1.5395209789276123,sphere3
-4.041282653808594,-2.625911235809326,2.553356885910034,sphere1
-1.0806828737258911,-6.053505897521973,1.7267659902572632,sphere2
-4.528072357177734,-0.010658301413059235,2.47542142868042,sphere1
-0.44796818494796753,-1.4846388101577759,1.2367421388626099,sphere1
-4.071933269500732,-3.761744260787964,1.3308099508285522,sphere1
-0.23998278379440308,-1.7302122116088867,-0.35759347677230835,sphere1
-1.5451399087905884,1.3346351385116577,-0.4066241383552551,sphere1
-1.4135059118270874,-1.4741538763046265,2.445730209350586,sphere1
-3.1980397701263428,-2.0522284507751465,2.936507225036621,sphere1
-3.0475268363952637,1.5749881267547607,1.2798056602478027,sphere1
-3.4398398399353027,-5.544898509979248,2.3445167541503906,sphere3
-0.39707452058792114,-2.1681504249572754,-0.6432501077651978,sphere1
-0.7291723489761353,-2.904911994934082,0.3038596212863922,sphere1
-1.2589582204818726,-6.525944709777832,0.5293636322021484,sphere2
-4.864120006561279,-4.568425178527832,-1.3698809146881104,sphere3
-3.2235655784606934,-1.560299038887024,3.02382755279541,sphere1
-2.1905014514923096,-5.151926040649414,-1.0758750438690186,sphere2
-3.1462936401367188,-1.9899499416351318,2.9598286151885986,sphere1
-0.7302571535110474,-2.599365234375,2.405459403991699,sphere2
-0.8290467858314514,-2.9227986335754395,-0.8059174418449402,sphere1
-4.704974174499512,-4.989720344543457,1.9214284420013428,sphere3
-0.3905964493751526,-0.1741391122341156,-0.5725404024124146,sphere1
-0.18575353920459747,-1.0926822423934937,0.417810320854187,sphere1
-4.797569751739502,-2.895012378692627,1.932241678237915,sphere1
-1.8745293617248535,-3.7671499252319336,1.9686121940612793,sphere2
-6.063932418823242,-4.971763610839844,0.768423318862915,sphere3
-4.625787734985352,-4.479588031768799,1.1052501201629639,sphere3
-0.2501247227191925,-0.5400217771530151,0.35409730672836304,sphere1
-1.1446475982666016,-2.868246078491211,-1.4964773654937744,sphere1
-3.7036049365997314,-1.76314115524292,2.9719557762145996,sphere1
-1.142223834991455,-2.928069829940796,1.4031147956848145,sphere1
-4.594179153442383,-3.8833041191101074,0.08737178891897202,sphere1
-4.261516094207764,-5.255777835845947,2.263983726501465,sphere3
-1.7714197635650635,-3.8297812938690186,-0.3954949975013733,sphere1
-2.9214096069335938,-2.4287095069885254,2.765825033187866,sphere1
-1.4036870002746582,-6.06734037399292,-1.3825783729553223,sphere2
-6.099030494689941,-5.1486287117004395,1.063317060470581,sphere3
-0.8359464406967163,-6.773153781890869,-0.45892906188964844,sphere2
-1.5965907573699951,-3.759796142578125,0.19441267848014832,sphere1
-3.3445677757263184,-3.9821486473083496,-1.1429063081741333,sphere1
-1.4805630445480347,-6.008263111114502,1.3827491998672485,sphere2
-2.420975923538208,-5.137063026428223,-0.08909425139427185,sphere2
-4.824548721313477,-4.527320384979248,1.1524838209152222,sphere3
-1.610551118850708,-2.118051528930664,2.4258673191070557,sphere1
-0.7696024179458618,-1.7009073495864868,1.7572026252746582,sphere1
-4.158078670501709,-3.797077178955078,-1.1710469722747803,sphere1
-0.9194502830505371,-3.0009000301361084,0.8647891879081726,sphere1
-1.0314102172851562,-5.169164657592773,2.4284963607788086,sphere2
-0.9344429969787598,-0.6544216275215149,1.9728100299835205,sphere1
-2.885479688644409,-3.4746174812316895,-1.9585247039794922,sphere1
-1.9048289060592651,-3.9016923904418945,0.27763575315475464,sphere1
-4.9004082679748535,-4.679417133331299,1.4684109687805176,sphere3
-1.8127901554107666,-2.0010604858398438,0.19570358097553253,sphere2
-4.001246452331543,-2.7852182388305664,2.4528722763061523,sphere1
-3.3498334884643555,-4.1924543380737305,0.2850462794303894,sphere1
-2.5185325145721436,-4.494540214538574,-0.6047388315200806,sphere2
-4.698022842407227,-4.799637317657471,1.6895103454589844,sphere3
-6.431204795837402,-5.178910732269287,-0.25262534618377686,sphere3
-4.112544059753418,-4.020014762878418,-0.53179931640625,sphere1
-1.1904256343841553,-0.4879310131072998,2.2059450149536133,sphere1
-2.2413768768310547,-5.379127502441406,-0.6506233811378479,sphere2
-1.5068533420562744,-0.47234803438186646,2.427586555480957,sphere1
-3.2930996417999268,-5.493965148925781,-2.3724021911621094,sphere3
-4.703478813171387,-2.4820592403411865,2.300839900970459,sphere1
-3.5670840740203857,-3.975128412246704,1.0891306400299072,sphere1
-1.3428244590759277,-3.1174726486206055,-1.469404697418213,sphere1
-1.3777120113372803,-6.4635009765625,-0.3550480008125305,sphere2
-3.9588568210601807,0.43874600529670715,2.462355852127075,sphere1
-4.010130405426025,-3.390437364578247,1.9079341888427734,sphere1
-1.5819391012191772,-3.652475357055664,0.7783873081207275,sphere1
-3.8083043098449707,-3.5609817504882812,-1.7938038110733032,sphere1
-3.779560089111328,-4.104025840759277,-0.5269976258277893,sphere1
-2.490269422531128,-4.118352890014648,0.2982828617095947,sphere1
-1.6292548179626465,-3.473194122314453,-1.206796407699585,sphere1
-1.14056396484375,-3.7490460872650146,2.614577293395996,sphere2
-2.11344575881958,-3.7992172241210938,1.056092619895935,sphere1
-5.113452911376953,-5.623515605926514,2.3594014644622803,sphere3
-1.6335225105285645,-3.525127410888672,-1.112795114517212,sphere1
-5.26291036605835,-4.409688949584961,0.18987902998924255,sphere3
-3.0885374546051025,-5.0502028465271,1.7253422737121582,sphere3
-5.533655166625977,-5.70905876159668,2.226898193359375,sphere3
-2.5232880115509033,-4.116697311401367,-0.3438778519630432,sphere1
-0.9988358020782471,-6.689192771911621,0.5756471753120422,sphere2
-1.486865758895874,-3.5951128005981445,-0.6836318373680115,sphere1
-0.28498774766921997,-0.6180047988891602,0.6968910694122314,sphere1
-1.895948052406311,-3.6076865196228027,1.2843009233474731,sphere1
-2.244028329849243,-2.1850898265838623,2.7233831882476807,sphere1
-4.843113899230957,-3.337045669555664,-1.3472999334335327,sphere1
-5.036983013153076,-4.321077346801758,-0.25880467891693115,sphere3
-0.9956765174865723,-6.4483489990234375,1.2513447999954224,sphere2
-1.3206329345703125,-3.53417706489563,-0.27871325612068176,sphere1
-2.765139102935791,-4.032350063323975,-0.9327107071876526,sphere1
-3.1701788902282715,-3.60103178024292,1.8426247835159302,sphere1
-0.7336010336875916,-4.815637588500977,2.725048303604126,sphere2
-1.0973058938980103,-4.267881393432617,2.657796621322632,sphere2
-2.430906295776367,-4.715098857879639,0.8765674829483032,sphere2
-4.97686767578125,-5.576571941375732,2.3675265312194824,sphere3
-4.81401252746582,0.4328620433807373,2.0325915813446045,sphere1
-4.687165260314941,-4.252786159515381,-0.148198664188385,sphere3
-1.5695862770080566,-3.998967409133911,2.310624122619629,sphere2
-2.5712742805480957,-3.746671676635742,0.32916176319122314,sphere2
-3.385118007659912,-2.4098856449127197,-2.7781591415405273,sphere1
-0.3563441038131714,-2.2132761478424072,-0.22265353798866272,sphere1
-1.4001219272613525,-3.3955061435699463,1.017220377922058,sphere1
-5.130867958068848,-4.339523792266846,0.10124325007200241,sphere3
-0.41331082582473755,-4.742076873779297,2.8499186038970947,sphere2
-1.27509343624115,-3.2427048683166504,1.127072811126709,sphere1
-1.0123836994171143,-5.281967639923096,2.3870320320129395,sphere2
-6.127721786499023,-1.611128807067871,0.6439030170440674,sphere1
-0.4248117506504059,0.06382106989622116,-0.1170559823513031,sphere1
-5.580607891082764,-0.7202810049057007,1.820775032043457,sphere1
-1.9812736511230469,-3.8721823692321777,-0.7106354236602783,sphere1
-2.4290294647216797,-5.063103199005127,-0.2489294707775116,sphere2
-2.2707927227020264,1.688058853149414,-0.3799378275871277,sphere1
-4.078087329864502,-4.301190376281738,0.7272302508354187,sphere3
-2.0233027935028076,-3.632154941558838,1.7515652179718018,sphere2
-0.49724194407463074,-2.5995635986328125,0.087406225502491,sphere1
-0.31863588094711304,-0.4526500701904297,-0.787118673324585,sphere1
-4.9811787605285645,-4.296088695526123,-0.1947403848171234,sphere3
-2.1226797103881836,-5.70703125,1.5525951385498047,sphere3
-4.927482604980469,-2.065959930419922,2.340139389038086,sphere1
-1.751173973083496,-3.6981260776519775,-0.9459325671195984,sphere1
-2.314655303955078,-3.592679500579834,1.2181198596954346,sphere2
-1.436658501625061,-6.192371845245361,-1.0921599864959717,sphere2
-3.21004581451416,-2.438946008682251,-2.7756688594818115,sphere1
-0.9777433276176453,-0.20616573095321655,1.8279889822006226,sphere1
-1.7210760116577148,1.4333707094192505,-0.5709615349769592,sphere1
-0.6436663866043091,-5.306145668029785,2.575608730316162,sphere2
-2.0736942291259766,-4.197128772735596,1.7351164817810059,sphere2
-6.180749893188477,-1.8292882442474365,0.02295086160302162,sphere1
-3.6583595275878906,-4.148280143737793,-0.31205371022224426,sphere1
-1.5176568031311035,-6.15212345123291,0.8413509130477905,sphere3
-3.022477149963379,-5.412280082702637,2.0801780223846436,sphere3
-0.3166695535182953,-0.3540552854537964,0.5767647624015808,sphere1
-5.390920639038086,-5.1078338623046875,1.7637001276016235,sphere3
-0.9684505462646484,-6.364156246185303,1.4543527364730835,sphere2
-3.940984010696411,-3.8774261474609375,1.19258713722229,sphere1
-1.608583927154541,-3.7238073348999023,-0.4690937399864197,sphere1
-1.9488062858581543,-5.860272407531738,0.5575475096702576,sphere2
-1.3986446857452393,-6.469063758850098,0.22360914945602417,sphere2
-3.7764766216278076,0.305854469537735,2.6113946437835693,sphere1
-1.7347056865692139,-3.6503102779388428,1.0209500789642334,sphere1
-0.4634438753128052,0.12659350037574768,-0.20645901560783386,sphere1
-2.06728458404541,-5.217766284942627,-1.2917221784591675,sphere2
-0.8179196119308472,-2.962520122528076,-0.5745965242385864,sphere1
-1.3423826694488525,-0.5086182355880737,2.3207266330718994,sphere1
-3.543720006942749,-4.016543388366699,0.9965722560882568,sphere1
-3.64050555229187,-3.862088203430176,1.3386980295181274,sphere1
-2.1028027534484863,1.6103105545043945,0.4377266764640808,sphere1
-0.7825931906700134,-3.0390207767486572,-0.003086353186517954,sphere1
-1.7313430309295654,-3.5682992935180664,1.1743992567062378,sphere1
-1.029483437538147,-0.4887048900127411,2.032947540283203,sphere1
-0.7330476641654968,-3.612515687942505,2.783818006515503,sphere2
-2.0501325130462646,-0.4220782518386841,2.7288670539855957,sphere1
-3.5181593894958496,-4.198589324951172,0.07011882960796356,sphere1
-0.3065916895866394,-1.0736438035964966,-0.9613854885101318,sphere1
-3.639939069747925,-4.067341327667236,-0.8433530330657959,sphere1
-1.573725938796997,-3.0391199588775635,-1.7672175168991089,sphere1
-1.6664903163909912,-3.7690162658691406,0.4643772542476654,sphere1
-1.1924028396606445,-6.637753009796143,-0.16018469631671906,sphere2
-2.127979278564453,-3.8749008178710938,0.8993703126907349,sphere1
-4.222747802734375,-3.873917579650879,-0.9379183650016785,sphere1
-0.5630379319190979,-1.5679851770401,1.4880542755126953,sphere1
-5.017267227172852,-1.5287575721740723,2.408712863922119,sphere1
-2.4791572093963623,-4.666986465454102,0.7313768267631531,sphere2
-2.615178346633911,-4.31511116027832,-0.05006970837712288,sphere2
-0.5751942992210388,-0.46177050471305847,1.4082039594650269,sphere1
-4.032447814941406,-2.4663009643554688,2.655522346496582,sphere1
-0.6942921876907349,-0.3756876289844513,1.5690362453460693,sphere1
-2.524470806121826,-4.839438438415527,0.21473634243011475,sphere2
-3.93054461479187,-4.0803937911987305,0.5555186867713928,sphere1
-2.2937815189361572,-3.725790500640869,1.3893252611160278,sphere1
-1.6416561603546143,-6.317259311676025,-0.012911306694149971,sphere2
-2.605024814605713,-4.3441243171691895,0.09817895293235779,sphere2
-0.7679592370986938,-2.836761236190796,0.8154442310333252,sphere1
-3.153137683868408,-5.249838352203369,1.985010027885437,sphere3
-2.1545472145080566,-3.9914581775665283,0.37439948320388794,sphere1
-5.0216803550720215,-4.731514930725098,1.4767762422561646,sphere3
-2.26050066947937,-4.0415191650390625,1.4915186166763306,sphere2
-1.4764984846115112,-1.977502703666687,-2.376535654067993,sphere1
-3.306813955307007,-2.3235561847686768,2.818187713623047,sphere1
-1.9386087656021118,-4.216653347015381,1.9078136682510376,sphere2
-2.0622849464416504,-4.09979772567749,1.7666847705841064,sphere2
-0.44265657663345337,-2.2205185890197754,-0.8011069297790527,sphere1
-1.0284687280654907,-5.937597274780273,-1.8894217014312744,sphere2
-3.5892152786254883,-3.7956855297088623,1.5153099298477173,sphere1
-2.3090429306030273,-3.4294488430023193,1.8250713348388672,sphere1
-1.9182003736495972,-3.377786636352539,1.8270143270492554,sphere2
-3.8422911167144775,-2.2284979820251465,2.7861602306365967,sphere1
-2.9940834045410156,-2.5103044509887695,2.735990524291992,sphere1
-0.21179986000061035,-0.5668848156929016,0.08985419571399689,sphere1
-5.095714569091797,-3.5304837226867676,0.176970437169075,sphere1
-2.3424811363220215,-4.43287467956543,1.1797453165054321,sphere2
-4.075190544128418,-3.8290016651153564,-1.176466464996338,sphere1
-0.2393839806318283,-0.4143899977207184,0.14688152074813843,sphere1
-5.201845169067383,-0.8833286762237549,2.273275852203369,sphere1
-6.033102035522461,-4.857959270477295,-0.4038139581680298,sphere3
-0.4255543053150177,-1.7294113636016846,1.1048321723937988,sphere1
-3.091423273086548,-1.6979961395263672,3.004404067993164,sphere1
-2.545088052749634,-4.272862434387207,-0.6247081756591797,sphere2
-3.041457414627075,-4.193248748779297,-0.28058522939682007,sphere1
-2.331336498260498,-5.216497421264648,-0.4906834661960602,sphere2
-3.818927526473999,-3.387813091278076,2.0073015689849854,sphere1
-3.475928783416748,-3.822838306427002,-1.4857640266418457,sphere1
-2.058265209197998,-0.8113427758216858,2.802969217300415,sphere1
-1.134986162185669,-3.166776657104492,-1.0352827310562134,sphere1
-1.7572325468063354,1.4975073337554932,-0.223001167178154,sphere1
-5.025323867797852,-4.334892749786377,-0.42639896273612976,sphere3
-2.2189650535583496,-2.8865184783935547,0.9394057989120483,sphere2
-2.1467878818511963,-4.997626304626465,-1.3180017471313477,sphere2
-3.9665374755859375,-2.612499475479126,-2.5866522789001465,sphere1
-6.150230884552002,-4.94853401184082,-0.41197794675827026,sphere3
-0.36350271105766296,-0.16996772587299347,0.36853787302970886,sphere1
-1.9152050018310547,-4.352634429931641,-1.9149832725524902,sphere2
-1.8249894380569458,-3.5431225299835205,1.361854076385498,sphere1
-1.4075794219970703,-5.7830424308776855,-1.722480297088623,sphere2
-0.6150943636894226,-1.6937843561172485,1.5570659637451172,sphere1
-2.3913252353668213,1.4614566564559937,-1.2857728004455566,sphere1
-2.7989633083343506,-5.35387659072876,-1.965131163597107,sphere3
-1.6188870668411255,-2.5480945110321045,2.2283709049224854,sphere1
-6.112929344177246,-2.011625051498413,0.2507750391960144,sphere1
-0.2115354835987091,-0.9888507127761841,-0.5098118185997009,sphere1
-1.0572422742843628,-0.7782814502716064,2.1540963649749756,sphere1
-4.302913665771484,-5.359530448913574,2.3347227573394775,sphere3
-4.563434600830078,-5.431499481201172,2.3608858585357666,sphere3
-2.6072590351104736,-4.12748384475708,-0.34591537714004517,sphere1
-3.135963201522827,-4.454038143157959,-0.5276067852973938,sphere3
-3.921168565750122,-2.249671459197998,2.7590811252593994,sphere1
-1.1211663484573364,-0.2565811574459076,2.0275237560272217,sphere1
-1.2750487327575684,-3.2503955364227295,-1.1121494770050049,sphere1
-2.682234048843384,-3.834808588027954,1.383267879486084,sphere1
-1.1540254354476929,-3.3916072845458984,0.3682287037372589,sphere1
-1.5806941986083984,-3.237997055053711,1.5653963088989258,sphere1
-1.2276984453201294,-2.091712713241577,2.158142566680908,sphere1
-2.7738540172576904,1.284043550491333,1.7306042909622192,sphere1
-0.5711770057678223,-1.5943543910980225,-1.4993226528167725,sphere1
-3.006342649459839,-4.5140275955200195,0.42556899785995483,sphere3
-1.7962114810943604,-0.4136296808719635,2.6170969009399414,sphere1
-4.992831230163574,-3.389841318130493,1.0233707427978516,sphere1
-0.40935274958610535,-4.932343482971191,2.7993292808532715,sphere2
-1.9667341709136963,1.5258984565734863,-0.6362729668617249,sphere1
-0.5439803004264832,-1.8897466659545898,-1.3372844457626343,sphere1
-2.562191963195801,-4.681987762451172,0.08566508442163467,sphere2
-1.2709324359893799,-6.592911243438721,-0.06648874282836914,sphere2
-2.0550668239593506,-3.7123119831085205,1.1972010135650635,sphere1
-3.6958577632904053,-3.1471638679504395,-2.279181957244873,sphere1
-1.286012053489685,-2.0389206409454346,2.2221407890319824,sphere1
-2.337571859359741,-4.960183143615723,0.9236886501312256,sphere2
-2.6125617027282715,-2.7118401527404785,2.5717101097106934,sphere1
-6.0247721672058105,-5.223681926727295,-1.4504635334014893,sphere3
-2.3856711387634277,-5.121196269989014,0.38550400733947754,sphere2
-0.9880680441856384,-2.9783101081848145,1.030834674835205,sphere1
-5.805304527282715,-4.95864200592041,1.1335045099258423,sphere3
-2.0369229316711426,-3.3010237216949463,1.644222378730774,sphere2
-1.8656036853790283,-2.900233745574951,-2.145613670349121,sphere1
-1.730257511138916,-3.7708640098571777,-2.1572680473327637,sphere2
-0.8060467839241028,-3.748899459838867,2.7754273414611816,sphere2
-2.311194896697998,-4.943013668060303,-0.9990277290344238,sphere2
-1.8084584474563599,-0.5345617532730103,2.6616711616516113,sphere1
-0.1940818727016449,-0.7780882120132446,0.16647595167160034,sphere1
-1.6081665754318237,-5.94424295425415,1.2537121772766113,sphere2
-3.4219038486480713,-5.765324592590332,-2.617860794067383,sphere3
-2.808683156967163,-3.8978271484375,-1.2713172435760498,sphere1
-1.998174786567688,-5.6848015785217285,-0.8848589658737183,sphere2
-5.224920272827148,-4.577606201171875,-1.0672636032104492,sphere3
-1.3228728771209717,-4.9323530197143555,-2.338076114654541,sphere2
-1.4538887739181519,-6.383744239807129,0.48453736305236816,sphere2
-3.2839202880859375,-3.2141435146331787,2.2694010734558105,sphere1
-4.739518642425537,-1.8912028074264526,2.526299476623535,sphere1
-2.7018730640411377,-4.581070899963379,-0.05881446599960327,sphere3
-2.553025722503662,-4.7630534172058105,0.07422435283660889,sphere2
-1.063704490661621,-3.2672009468078613,-0.6475025415420532,sphere1
-1.4109766483306885,-3.204810619354248,2.281294345855713,sphere2
-2.642305374145508,-0.386238694190979,2.8977839946746826,sphere1
-0.3335755169391632,-2.1262948513031006,-0.3165120482444763,sphere1
-2.1415913105010986,-3.970599889755249,0.4840511977672577,sphere1
-2.3303022384643555,-4.901381492614746,0.9948365092277527,sphere2
-5.290006160736084,-2.897779941558838,1.3658926486968994,sphere1
-2.7374064922332764,-3.768230438232422,1.55047607421875,sphere1
-2.5743765830993652,-5.658296585083008,1.973991870880127,sphere3
-1.2818028926849365,-5.664859294891357,-1.948215126991272,sphere2
-1.770636796951294,-5.620241165161133,-1.4201308488845825,sphere2
-2.026808738708496,-3.5972185134887695,1.4297939538955688,sphere1
-2.539233446121216,-4.432595252990723,-0.5094447135925293,sphere2
-0.3427236080169678,-2.2161903381347656,-0.11770250648260117,sphere1
-1.0135111808776855,-3.2498393058776855,0.42339372634887695,sphere1
-4.111368656158447,-4.590881824493408,1.446182370185852,sphere3
-3.2671144008636475,-4.353595733642578,0.12317181378602982,sphere3
-1.805490255355835,-5.844875335693359,1.0198100805282593,sphere2
-1.7699581384658813,-3.1933798789978027,1.9142800569534302,sphere2
-1.4803054332733154,-5.056400299072266,2.1887660026550293,sphere2
-2.376533269882202,-5.2731122970581055,0.004790424834936857,sphere2
